Date,Open,High,Low,Close,Adj Close,Volume
1/1/2021,37.374573,38.928177,37.046307,37.90501,37.90501,459165743
1/2/2021,37.917107,38.836254,36.925602,38.241592,38.241592,521965394
1/3/2021,38.253727,41.606323,37.818104,41.148979,41.148979,758008613
1/4/2021,41.19828,43.132122,38.143982,40.926353,40.926353,807877171
1/5/2021,40.937279,41.7346,38.978954,41.7346,41.7346,644270927
1/6/2021,41.775536,42.192703,40.592529,42.165955,42.165955,641021601
1/7/2021,42.196625,44.470036,41.495869,43.44949,43.44949,829964770
1/8/2021,43.568687,43.590466,40.534481,42.395317,42.395317,650561500
1/9/2021,42.373695,44.119743,41.590103,43.932854,43.932854,590039660
1/10/2021,43.944122,45.155418,40.594864,42.448475,42.448475,701488832
1/11/2021,42.472622,42.477501,35.170883,38.371361,38.371361,890728694
1/12/2021,38.279518,39.930908,37.185501,38.11161,38.11161,567249584
1/13/2021,38.109425,40.401543,37.143784,40.135933,40.135933,542384725
1/14/2021,40.118828,41.8731,39.656357,41.793682,41.793682,534108764
1/15/2021,41.794952,42.41106,39.095463,40.91898,40.91898,562019413
1/16/2021,40.919434,43.917919,40.733822,43.171825,43.171825,604218252
1/17/2021,43.156139,46.654545,41.091473,45.684612,45.684612,664875513
1/18/2021,45.767532,46.803802,44.156464,45.353172,45.353172,586905636
1/19/2021,45.33564,47.098103,41.94389,42.785534,42.785534,750638729
1/20/2021,42.662949,42.754562,40.306404,42.606899,42.606899,684094133
1/21/2021,42.606026,42.635189,38.44939,38.64584,38.64584,621983627
1/22/2021,38.635311,41.409695,36.953415,40.857571,40.857571,561072899
1/23/2021,40.865093,41.850292,39.586529,40.815479,40.815479,468609053
1/24/2021,40.862473,42.191525,40.504063,41.881607,41.881607,450486066
1/25/2021,41.876053,43.353527,40.633656,41.623703,41.623703,507172505
1/26/2021,41.655128,42.477215,40.007832,41.694736,41.694736,546536514
1/27/2021,41.756172,42.047836,39.730801,40.994877,40.994877,519618043
1/28/2021,40.98642,43.076508,40.507519,42.529106,42.529106,533847527
1/29/2021,42.386181,44.009453,41.907001,42.852348,42.852348,651771603
1/30/2021,42.853512,44.988255,42.680065,44.772278,44.772278,533768579
1/31/2021,44.798698,45.70771,43.429073,44.275993,44.275993,512545443
2/1/2021,44.309074,52.138683,43.524193,51.607697,51.607697,1256933735
2/2/2021,51.551884,52.911865,49.387074,51.056404,51.056404,1006694242
2/3/2021,51.050102,52.677433,49.955585,52.242638,52.242638,714000888
2/4/2021,52.24221,57.070911,51.602642,55.925125,55.925125,940905214
2/5/2021,56.010803,68.463959,56.010803,67.845566,67.845566,1431595319
2/6/2021,67.854637,75.401878,62.208126,72.733597,72.733597,2114553792
2/7/2021,72.868217,74.612549,64.497894,68.590523,68.590523,1493688265
2/8/2021,68.525558,79.831543,67.859238,79.831543,79.831543,2133574291
2/9/2021,79.807022,115.131844,78.446327,107.899277,107.899277,4425849540
2/10/2021,107.708557,148.074768,107.708557,129.737152,129.737152,7000323240
2/11/2021,129.305237,131.53569,119.09626,124.434258,124.434258,2809765027
2/12/2021,124.159431,140.243164,121.727066,136.948395,136.948395,2981627650
