Date,Open,High,Low,Close,Adj Close,Volume
2020-07-01,15.409456,15.878247,15.351642,15.829460,15.829460,159837869
2020-07-02,15.820766,15.956670,15.250993,15.538490,15.538490,151839908
2020-07-03,15.534174,15.587006,15.273691,15.291962,15.291962,138591561
2020-07-04,15.287059,15.604770,15.261632,15.552981,15.552981,146316736
2020-07-05,15.552996,15.633954,15.245029,15.480226,15.480226,138494209
2020-07-06,15.480226,16.333698,15.448798,16.296770,16.296770,172232440
2020-07-07,16.275965,16.862385,16.023573,16.770226,16.770226,196296818
2020-07-08,16.774088,17.409712,16.664206,17.227657,17.227657,212383912
2020-07-09,17.238857,17.443867,16.572454,16.884869,16.884869,179705380
2020-07-10,16.878132,17.294348,16.410248,17.261251,17.261251,174222029
2020-07-11,17.279306,17.664621,17.075333,17.622179,17.622179,186743534
2020-07-12,17.628357,18.581551,17.613266,18.236546,18.236546,224015851
2020-07-13,18.236546,18.890717,17.772169,18.409563,18.409563,261690866
2020-07-14,18.392452,18.714333,17.933647,18.082909,18.082909,203397123
2020-07-15,18.072044,18.133156,17.445818,17.591215,17.591215,169152686
2020-07-16,17.591650,17.697281,16.733892,17.143843,17.143843,191191483
2020-07-17,17.144192,17.476337,17.022568,17.084974,17.084974,153498441
2020-07-18,17.086912,17.266495,16.860670,17.126711,17.126711,149402466
2020-07-19,17.126871,18.049501,16.909889,17.955778,17.955778,213342724
2020-07-20,17.961239,18.267269,17.333931,17.484709,17.484709,203143854
2020-07-21,17.467257,17.948503,17.407375,17.715408,17.715408,187854335
2020-07-22,17.705444,18.091908,17.513439,18.091908,18.091908,191909868
2020-07-23,18.087339,18.686419,18.073708,18.673296,18.673296,220207323
2020-07-24,18.676613,19.523331,18.274481,19.152901,19.152901,248008823
2020-07-25,19.157789,19.977818,19.142469,19.776423,19.776423,257057785
2020-07-26,19.752638,20.234777,19.357723,19.521025,19.521025,248581857
2020-07-27,19.515312,20.139387,18.551020,19.620329,19.620329,325386899
2020-07-28,19.700594,20.613214,19.499792,20.173548,20.173548,284409544
2020-07-29,20.191669,20.374126,19.864685,19.895590,19.895590,204440432
2020-07-30,19.897251,20.069492,19.572208,20.012735,20.012735,200436410
2020-07-31,19.990093,20.838476,19.934847,20.668146,20.668146,229781080
2020-08-01,20.668146,21.618992,20.595196,21.530432,21.530432,264604008
2020-08-02,21.546732,22.015156,19.972687,20.944887,20.944887,299350525
2020-08-03,20.940660,22.382042,20.771103,22.055012,22.055012,265708949
2020-08-04,22.054789,22.404959,21.623692,22.282585,22.282585,241931958
2020-08-05,22.287270,23.557140,22.139977,23.336218,23.336218,344072749
2020-08-06,23.324579,23.330397,22.569674,22.707661,22.707661,246554661
2020-08-07,22.721392,23.004377,21.628693,22.311546,22.311546,326409994
2020-08-08,22.312599,22.939974,21.940449,22.878119,22.878119,236392685
2020-08-09,22.893887,22.942057,22.161161,22.475536,22.475536,216694610
2020-08-10,22.480200,22.843824,22.275042,22.613796,22.613796,239664308
2020-08-11,22.628412,22.764420,20.836731,21.256945,21.256945,310846749
2020-08-12,21.309778,22.187132,20.615295,21.751450,21.751450,256078366
2020-08-13,21.773226,22.152693,20.753830,22.075544,22.075544,299981376
2020-08-14,22.080112,23.362240,21.696718,23.069792,23.069792,357386067
2020-08-15,23.088560,23.879387,22.901737,23.021751,23.021751,269746412
2020-08-16,23.050289,23.770334,22.828972,23.497103,23.497103,271264839
2020-08-17,23.497103,23.856014,23.085705,23.510103,23.510103,264606385
2020-08-18,23.491961,23.680347,22.575132,23.067181,23.067181,259152684
2020-08-19,23.055590,23.253649,22.011152,22.310396,22.310396,224754805
2020-08-20,22.371693,23.271770,22.130148,23.092575,23.092575,240389084
2020-08-21,23.104414,23.353607,21.856546,22.128994,22.128994,245533836
2020-08-22,22.115171,22.239820,21.461287,22.239820,22.239820,208053381
2020-08-23,22.219055,22.219055,21.607685,21.870842,21.870842,181970641
2020-08-24,21.865778,22.895718,21.772860,22.605852,22.605852,192633739
2020-08-25,22.608212,22.634571,21.154940,21.475367,21.475367,234877041
2020-08-26,21.474306,22.484980,21.335356,22.277306,22.277306,255812854
2020-08-27,22.258066,23.139763,21.921072,23.080753,23.080753,296206828
2020-08-28,23.077656,23.532820,22.709061,23.133812,23.133812,260086579
2020-08-29,23.134024,23.513096,22.829552,23.011272,23.011272,213897145
2020-08-30,23.009060,23.837446,22.964417,23.644915,23.644915,228141192
2020-08-31,23.647858,23.914165,23.054951,23.193050,23.193050,215511200
2020-09-01,23.185047,25.405396,22.988291,24.822096,24.822096,450200844
2020-09-02,24.814375,25.789923,23.611662,24.690363,24.690363,577817197
2020-09-03,24.697609,25.514719,20.517675,20.619886,20.619886,574956638
2020-09-04,20.596815,21.827660,19.980856,21.056107,21.056107,489923568
2020-09-05,21.044121,21.551680,18.183708,19.478767,19.478767,399969033
2020-09-06,19.478767,23.412586,18.684034,23.190662,23.190662,740680573
2020-09-07,23.193592,23.505577,20.270761,22.393307,22.393307,555588378
2020-09-08,22.425636,23.422289,21.363268,23.190248,23.190248,555422363
2020-09-09,23.221849,24.561518,22.540348,24.530291,24.530291,456284484
2020-09-10,24.537354,25.614058,24.214310,24.559889,24.559889,456365135
2020-09-11,24.559889,25.729475,23.075153,25.451414,25.451414,420689466
2020-09-12,25.452366,28.529848,25.446907,28.529848,28.529848,688007352
2020-09-13,28.529848,32.325027,28.215891,31.058630,31.058630,1144638251
2020-09-14,31.102446,33.487820,29.172146,31.178642,31.178642,1009392260
2020-09-15,31.158981,31.269815,26.861984,27.202391,27.202391,861821910
2020-09-16,27.196297,28.520342,26.081430,27.964594,27.964594,664539530
2020-09-17,27.925499,28.835432,26.138210,26.993130,26.993130,512578971
2020-09-18,26.993130,28.776670,26.709606,27.399481,27.399481,482149967
2020-09-19,27.617344,27.878654,26.763134,27.251112,27.251112,331216806
2020-09-20,27.249884,27.326118,25.255623,26.392134,26.392134,343197520
2020-09-21,26.429634,26.695835,22.549656,23.267879,23.267879,462503299
2020-09-22,23.188206,24.518158,22.847141,24.100740,24.100740,340023558
2020-09-23,24.046329,24.247950,22.702387,22.856977,22.856977,446713264
2020-09-24,22.852991,24.684103,22.699762,24.613825,24.613825,475917196
