Date,Open,High,Low,Close,Adj Close,Volume
2022-03-11,0.999808,1.000177,0.999168,0.999341,0.999341,3885937976
2022-03-12,0.999347,1.000238,0.999243,0.999538,0.999538,2442312633
2022-03-13,0.999699,1.000181,0.999028,0.999965,0.999965,2802399958
2022-03-14,0.999947,1.000643,0.998397,1.000288,1.000288,3579010932
2022-03-15,1.000269,1.000798,0.998702,0.999367,0.999367,3439991060
2022-03-16,0.999362,1.000555,0.999168,0.999896,0.999896,5396067900
2022-03-17,0.999905,1.000246,0.999498,0.999784,0.999784,3742857761
2022-03-18,0.999753,1.000103,0.999323,0.999848,0.999848,4336717258
2022-03-19,0.999806,1.000169,0.999337,0.999748,0.999748,2958600262
2022-03-20,0.999755,1.000246,0.999157,0.999932,0.999932,2943598190
2022-03-21,0.999927,1.000377,0.999399,0.999828,0.999828,3371335656
2022-03-22,0.999820,1.000268,0.999477,0.999904,0.999904,4026123791
2022-03-23,0.999890,1.000379,0.999177,0.999953,0.999953,3777569857
2022-03-24,0.999977,1.000379,0.999073,0.999705,0.999705,4794381206
2022-03-25,0.999703,1.000249,0.998783,0.999153,0.999153,3995768300
2022-03-26,0.999203,1.000545,0.999066,0.999892,0.999892,2351508897
2022-03-27,0.999920,1.000435,0.999495,1.000039,1.000039,3193250085
2022-03-28,1.000045,1.000511,0.999231,1.000126,1.000126,4736107595
2022-03-29,1.000064,1.000332,0.999345,0.999996,0.999996,4605087735
2022-03-30,0.999996,1.000478,0.999165,0.999431,0.999431,4294916739
2022-03-31,0.999448,1.000294,0.998941,0.999447,0.999447,4965559497
2022-04-01,0.999516,1.000418,0.999024,0.999994,0.999994,4910693133
2022-04-02,1.000007,1.000309,0.999065,0.999344,0.999344,4174919496
2022-04-03,0.999304,1.000438,0.998505,1.000094,1.000094,3383196459
2022-04-04,1.000088,1.000316,0.998910,1.000122,1.000122,4217884092
2022-04-05,1.000138,1.000360,0.999034,0.999696,0.999696,3993328112
2022-04-06,0.999659,1.000602,0.998623,0.999585,0.999585,5849605363
2022-04-07,0.999612,1.001111,0.999066,1.000037,1.000037,3809231231
2022-04-08,1.000110,1.001015,0.997316,0.999741,0.999741,3965817036
2022-04-09,0.999746,1.000533,0.999067,1.000084,1.000084,2269317026
2022-04-10,1.000084,1.000503,0.999144,0.999626,0.999626,2315716300
2022-04-11,0.999696,1.000304,0.999009,0.999732,0.999732,5102389285
2022-04-12,0.999814,1.000624,0.999232,0.999865,0.999865,4605505010
2022-04-13,0.999829,1.000390,0.999153,0.999745,0.999745,3725782044
2022-04-14,0.999725,1.000333,0.999081,0.999839,0.999839,3957318706
2022-04-15,0.999831,1.000562,0.999386,0.999753,0.999753,3220618832
2022-04-16,0.999734,1.000432,0.999270,1.000226,1.000226,2152278186
2022-04-17,1.000202,1.000321,0.998905,0.999259,0.999259,2678573075
2022-04-18,0.999273,1.000550,0.998829,0.999873,0.999873,4013104508
2022-04-19,0.999883,1.000605,0.999320,0.999897,0.999897,3629844066
2022-04-20,0.999908,1.000633,0.999313,0.999847,0.999847,4170091755
2022-04-21,0.999839,1.001759,0.999439,1.000282,1.000282,4474827385
2022-04-22,1.000247,1.000677,0.999463,1.000199,1.000199,3882678798
2022-04-23,1.000237,1.000628,0.999495,1.000004,1.000004,2324060694
2022-04-24,0.999791,1.001844,0.999478,0.999963,0.999963,2649077080
2022-04-25,0.999960,1.002028,0.999400,1.000218,1.000218,4720363070
2022-04-26,1.000192,1.001826,0.999363,1.000127,1.000127,4221564998
2022-04-27,1.000129,1.000839,0.999535,1.000321,1.000321,3849488651
2022-04-28,1.000310,1.000505,0.999507,1.000029,1.000029,4611631886
2022-04-29,1.000007,1.000417,0.999542,1.000023,1.000023,4076411418
2022-04-30,1.000008,1.000495,0.999280,1.000295,1.000295,3824993132
2022-05-01,1.000279,1.000850,0.999487,1.000381,1.000381,3757508036
2022-05-02,1.000361,1.000564,0.999500,1.000060,1.000060,3902762410
2022-05-03,1.000056,1.000381,0.999476,1.000119,1.000119,3691702287
2022-05-04,1.000118,1.000648,0.999619,1.000077,1.000077,4446134900
2022-05-05,1.000066,1.000605,0.999381,0.999958,0.999958,5202645491
2022-05-06,0.999947,1.000608,0.999523,1.000072,1.000072,5376284197
2022-05-07,1.000065,1.000427,0.999617,0.999906,0.999906,3623126811
2022-05-08,0.999918,1.000631,0.999548,1.000087,1.000087,5432001418
2022-05-09,0.999994,1.000682,0.999376,0.999595,0.999595,8493986111
2022-05-10,0.999576,1.000685,0.999278,0.999828,0.999828,8611992228
2022-05-11,0.999785,1.001350,0.999253,1.000766,1.000766,15143285239
2022-05-12,1.000777,1.011434,0.999531,1.000659,1.000659,18612052637
2022-05-13,1.000601,1.001901,0.999637,1.000347,1.000347,8025797259
2022-05-14,1.000418,1.000977,0.999695,1.000381,1.000381,5734214071
2022-05-15,1.000368,1.001026,0.999863,1.000183,1.000183,4610661832
2022-05-16,1.000195,1.000816,0.999740,1.000581,1.000581,6650512579
2022-05-17,1.000623,1.001045,0.999940,1.000219,1.000219,5271575140
2022-05-18,1.000219,1.000799,0.999771,0.999771,0.999771,5791540700
2022-05-19,0.999810,1.000822,0.999810,1.000269,1.000269,6580258237
2022-05-20,1.000278,1.000887,0.999787,0.999907,0.999907,5519038708
2022-05-21,0.999944,1.000862,0.999866,1.000266,1.000266,3085866979
2022-05-22,1.000255,1.000834,0.999937,1.000092,1.000092,3493584223
2022-05-23,1.000115,1.000906,0.999728,1.000141,1.000141,5594245864
