Date,Open,High,Low,Close,Adj Close,Volume
2022-03-11,372.196136,379.571716,365.608276,372.184052,372.184052,1550840418
2022-03-12,372.186188,379.195648,372.126862,372.730377,372.730377,1211417865
2022-03-13,372.608887,376.928406,361.150879,361.849823,361.849823,1242011950
2022-03-14,361.834534,373.609528,360.301849,373.466156,373.466156,1455465550
2022-03-15,373.472412,374.333282,362.684753,371.628845,371.628845,1360640456
2022-03-16,371.542786,386.363251,368.481659,385.528229,385.528229,1788844135
2022-03-17,385.459564,392.870422,382.161469,391.824738,391.824738,1635657390
2022-03-18,391.778778,399.923523,384.248322,397.645508,397.645508,1666543771
2022-03-19,397.561646,406.003723,395.414795,399.853546,399.853546,1532550954
2022-03-20,399.919739,400.610718,386.766724,390.768372,390.768372,1334193471
2022-03-21,390.738953,398.961731,386.561371,396.447815,396.447815,1657341491
2022-03-22,396.355591,409.642548,395.575745,404.314941,404.314941,1795119554
2022-03-23,404.327271,411.029572,398.855865,408.609772,408.609772,1645651129
2022-03-24,408.554260,416.505402,406.011566,414.126984,414.126984,1831451218
2022-03-25,414.148254,421.153717,406.296051,410.811157,410.811157,1678265707
2022-03-26,410.816254,416.317535,407.981262,415.919800,415.919800,1082240527
2022-03-27,415.931366,431.025574,412.382904,430.503265,430.503265,1499505093
2022-03-28,430.546814,440.728394,428.565216,430.390869,430.390869,2128699500
2022-03-29,430.074890,441.507538,430.074890,434.505676,434.505676,1987696098
2022-03-30,434.429718,448.947174,427.692078,442.684845,442.684845,2181737151
2022-03-31,442.658875,451.961090,424.950287,428.916107,428.916107,2632534284
2022-04-01,429.124023,446.796539,414.749390,446.604279,446.604279,2718206274
2022-04-02,446.844208,453.558472,436.776703,436.955353,436.955353,2272901729
2022-04-03,436.865814,455.228455,432.821716,450.348877,450.348877,2128734028
2022-04-04,450.264557,450.432617,434.178009,447.524933,447.524933,2248856403
2022-04-05,447.630035,459.805573,445.038605,445.172607,445.172607,2268650039
2022-04-06,445.001129,445.027649,418.881134,420.146362,420.146362,2323241738
2022-04-07,420.182648,438.293701,417.601044,436.796783,436.796783,2125042415
2022-04-08,436.934509,440.642975,419.433289,421.677246,421.677246,1951923760
2022-04-09,421.665344,428.020782,420.272552,427.153046,427.153046,1399108286
2022-04-10,427.149750,429.364105,418.590668,418.590668,418.590668,1410282903
2022-04-11,418.658447,419.490784,392.109924,394.086884,394.086884,2192782724
2022-04-12,394.288788,416.635803,393.166809,413.873932,413.873932,2140526232
2022-04-13,413.812653,424.335938,411.059265,423.130157,423.130157,1932053164
2022-04-14,423.067017,426.807220,412.047119,414.663727,414.663727,1615484732
2022-04-15,414.667114,419.796967,413.272614,417.293732,417.293732,1242920077
2022-04-16,417.293884,418.658600,411.912903,417.478455,417.478455,1022481382
2022-04-17,417.411530,417.880676,406.168304,407.377716,407.377716,1088306780
2022-04-18,407.432922,417.946960,397.149658,416.968414,416.968414,1925668122
2022-04-19,417.007660,424.274017,415.099396,422.387054,422.387054,1854452731
2022-04-20,422.364288,430.975159,415.728394,418.354248,418.354248,2035166767
2022-04-21,418.316864,425.474121,402.079681,405.021454,405.021454,2190281843
2022-04-22,404.966980,413.281250,404.109039,406.987518,406.987518,1895749713
2022-04-23,406.993347,407.897064,399.278412,401.652466,401.652466,1354484386
2022-04-24,401.525024,405.430573,398.346619,399.105377,399.105377,1222468479
2022-04-25,399.129913,404.873901,383.190674,404.350281,404.350281,1910707893
2022-04-26,404.268860,407.084503,382.080994,385.483063,385.483063,1671963898
2022-04-27,385.562164,394.458527,384.077698,391.445831,391.445831,1512587369
2022-04-28,391.438660,408.232452,388.877655,406.718201,406.718201,2116381172
2022-04-29,406.641724,410.175781,390.539978,393.062164,393.062164,1928209754
2022-04-30,392.998535,399.593079,377.767822,377.767822,377.767822,1467605770
2022-05-01,377.765656,391.076996,377.289948,390.281982,390.281982,1553846706
2022-05-02,390.261261,392.216705,382.774414,389.670654,389.670654,1388077917
2022-05-03,389.634155,391.754761,380.346222,383.475800,383.475800,1295877765
2022-05-04,383.483551,402.862701,383.428040,402.502655,402.502655,1714496792
2022-05-05,402.465210,412.400360,372.552765,378.773621,378.773621,2389487319
2022-05-06,378.756744,382.681091,371.973328,379.304291,379.304291,1834770716
