epoch,loss,val_loss
45,0.00035821896744892,0.014333037659525871
46,0.00040041160536929965,0.017704129219055176
47,0.0003686125564854592,0.018923386931419373
48,0.0003884577890858054,0.01667359471321106
49,0.0003807327593676746,0.01979656331241131
50,0.0003841461439151317,0.016444707289338112
51,0.0003966452495660633,0.020438866689801216
52,0.00035371611011214554,0.01837838627398014
53,0.00039452078635804355,0.02043972909450531
54,0.00042021748959086835,0.018449781462550163
55,0.00040376270771957934,0.02351314388215542
56,0.00039002872654236853,0.021830735728144646
57,0.0003512636758387089,0.022078529000282288
58,0.00035492409369908273,0.01606857404112816
59,0.0003862892044708133,0.023484032601118088
60,0.0003739673993550241,0.02965732477605343
61,0.0003838958509732038,0.025772318243980408
62,0.0003971644619014114,0.02539675123989582
63,0.00036824174458160996,0.02280418947339058
64,0.0003484030021354556,0.022776450961828232
65,0.0003437061095610261,0.019675500690937042
66,0.00034767985926009715,0.02415398694574833
67,0.0003686939598992467,0.011287633329629898
68,0.0004055353347212076,0.022767791524529457
69,0.0003696406492963433,0.01529033575206995
70,0.00037002755561843514,0.016599679365754128
71,0.0003963520284742117,0.023061929270625114
72,0.0004135659255553037,0.016200151294469833
73,0.0003703818074427545,0.023210763931274414
74,0.00038025231333449483,0.017506077885627747
75,0.00036215345608070493,0.015563217923045158
76,0.0004023514047730714,0.02281874231994152
77,0.00036690940032713115,0.022973472252488136
78,0.0003547032247297466,0.014595458284020424
79,0.00036526494659483433,0.01864754594862461
80,0.0003775432414840907,0.01658046618103981
81,0.00040657169301994145,0.01660221815109253
82,0.00037835395778529346,0.016210241243243217
83,0.00037532224087044597,0.024645017459988594
84,0.0003891639644280076,0.02611963450908661
85,0.0003988404350820929,0.02724919281899929
86,0.0003411363286431879,0.02921411395072937
87,0.00036293722223490477,0.024511441588401794
88,0.00036123377503827214,0.01886158250272274
89,0.00035784882493317127,0.014774261973798275
90,0.0003607070539146662,0.021068735048174858
91,0.00038878837949596345,0.021970266476273537
92,0.00037986013921909034,0.030836984515190125
93,0.00037229477311484516,0.02397836372256279
94,0.000376330193830654,0.02299656718969345
95,0.00040054606506600976,0.016918975859880447
96,0.00039850041503086686,0.02220681682229042
97,0.0003487879876047373,0.029192283749580383
98,0.0003544918436091393,0.024007154628634453
99,0.0003779667604248971,0.016798723489046097
0,0.05589433014392853,0.27631163597106934
1,0.045894332230091095,0.21828226745128632
2,0.04203658923506737,0.18152543902397156
3,0.03575783595442772,0.15562257170677185
4,0.033830370754003525,0.15060006082057953
5,0.03290317580103874,0.07362280040979385
6,0.028847817331552505,0.07963726669549942
7,0.027149051427841187,0.05946488678455353
8,0.030184227973222733,0.07173213362693787
9,0.021196933463215828,0.09068382531404495
10,0.01904185302555561,0.06839586794376373
11,0.02091705985367298,0.04894433915615082
12,0.018804512917995453,0.051410969346761703
13,0.02144731767475605,0.0450732558965683
14,0.018886882811784744,0.042654186487197876
15,0.01647578924894333,0.05315977707505226
16,0.017976470291614532,0.034860119223594666
17,0.017021622508764267,0.05165804922580719
18,0.014621134847402573,0.047436539083719254
19,0.01653117686510086,0.018729131668806076
20,0.012655624188482761,0.027331439778208733
21,0.013737318105995655,0.027498243376612663
22,0.010939021594822407,0.013979868032038212
23,0.01452614925801754,0.02270106039941311
24,0.012727867811918259,0.0453931987285614
25,0.013461870141327381,0.018990300595760345
26,0.011957438662648201,0.005299766082316637
27,0.01133520808070898,0.018188798800110817
28,0.011900787241756916,0.006807714235037565
29,0.015540430322289467,0.03659731522202492
30,0.014351975172758102,0.03595726191997528
31,0.009120416827499866,0.041471485048532486
32,0.010002875700592995,0.03254785016179085
33,0.008867551572620869,0.01886492408812046
34,0.009305083192884922,0.03339621052145958
35,0.009750321507453918,0.017061522230505943
36,0.009544759057462215,0.00870091374963522
37,0.012783058919012547,0.007741215173155069
38,0.007552379742264748,0.010088649578392506
39,0.010074465535581112,0.007208839058876038
40,0.010969351045787334,0.003780290251597762
41,0.008979990147054195,0.0024849281180649996
42,0.006835968233644962,0.014558723196387291
43,0.007452280260622501,0.02329069934785366
44,0.00810044351965189,0.008936646394431591
45,0.0082974499091506,0.011446190997958183
46,0.009665878489613533,0.011268608272075653
47,0.012932000681757927,0.009990477003157139
48,0.011459301225841045,0.04410339519381523
49,0.008528612554073334,0.004264373332262039
50,0.008168512023985386,0.008659247308969498
51,0.0080997534096241,0.020032960921525955
52,0.009779328480362892,0.01410328596830368
53,0.007542980834841728,0.011017250828444958
54,0.007031421177089214,0.0009936026763170958
55,0.007020683493465185,0.003138280240818858
56,0.005317156668752432,0.007608484011143446
57,0.005740663968026638,0.016295716166496277
58,0.008638245984911919,0.010463140904903412
59,0.0077248672023415565,0.002683197148144245
60,0.008711302652955055,0.009651805274188519
61,0.007171297911554575,0.015350835397839546
62,0.0066280304454267025,0.010237673297524452
63,0.005741411820054054,0.011080130003392696
64,0.005840522237122059,0.004784303717315197
65,0.00696076825261116,0.013546759262681007
66,0.010359376668930054,0.0069323028437793255
67,0.005808585789054632,0.003333265194669366
68,0.005223741754889488,0.0038972904440015554
69,0.007280545309185982,0.006331178359687328
70,0.0071102031506598,0.023688025772571564
71,0.006653128657490015,0.01567169465124607
72,0.009660527110099792,0.0022393660619854927
73,0.008825777098536491,0.0015864287270233035
74,0.007115337532013655,0.0076209320686757565
75,0.005825556814670563,0.009477454237639904
76,0.006195188034325838,0.002899311715736985
77,0.005751463118940592,0.006929916795343161
78,0.007493078708648682,0.009257449768483639
79,0.01075984537601471,0.05604717135429382
80,0.012403021566569805,0.04070574790239334
81,0.008223295211791992,0.020631708204746246
82,0.012191261164844036,0.014382724650204182
83,0.007869206368923187,0.021877413615584373
84,0.010467826388776302,0.016010794788599014
85,0.00606903899461031,0.0072741941548883915
86,0.0070951832458376884,0.009839830920100212
87,0.008579902350902557,0.006479747127741575
88,0.004109762609004974,0.006411021575331688
89,0.007438033353537321,0.005031195934861898
90,0.005902786273509264,0.0052168844267725945
91,0.00604630820453167,0.0081076230853796
92,0.007289348170161247,0.0070339678786695
93,0.007069039158523083,0.002339129103347659
94,0.005076977889984846,0.0016397712752223015
95,0.0038700816221535206,0.002217211527749896
96,0.005606049206107855,0.0014294880675151944
97,0.005558103788644075,0.0020538391545414925
98,0.007395160384476185,0.009490088559687138
99,0.005617562681436539,0.006485579535365105
0,0.08107075840234756,0.003388821380212903
1,0.024148445576429367,0.0015278218779712915
2,0.015137571841478348,0.00021015519450884312
3,0.010335786268115044,0.00010522763477638364
4,0.008487887680530548,0.00033998428261838853
5,0.007677010726183653,0.00042493073851801455
6,0.00646120635792613,0.0001501242077210918
7,0.006179815623909235,7.48310994822532e-05
8,0.005631041247397661,0.00045334166497923434
9,0.005455350037664175,9.484039037488401e-05
10,0.005061738658696413,5.1781647925963625e-05
11,0.005195236764848232,0.00023465206322725862
12,0.004924226552248001,3.543888669810258e-05
13,0.004986987449228764,0.0003922530449926853
14,0.005250526592135429,1.491529565100791e-05
15,0.005127548705786467,0.00015807704767212272
16,0.005087746772915125,0.00019554494065232575
17,0.005355607718229294,0.00025578448548913
18,0.005154901184141636,4.653359792428091e-05
19,0.005081453360617161,0.00035401119384914637
20,0.004738424438983202,0.0004663983709178865
21,0.004948094487190247,8.787698607193306e-05
22,0.00537604046985507,2.0832681911997497e-05
23,0.005042910110205412,0.00036539018037728965
24,0.004909155424684286,7.545514381490648e-05
25,0.004953002091497183,5.792891533928923e-05
26,0.005067144986242056,5.468450763146393e-05
27,0.005208025220781565,4.9443176976637915e-05
28,0.004695328418165445,7.141011155908927e-05
29,0.004867231007665396,0.0005917279049754143
30,0.004602287895977497,0.00020028892322443426
31,0.00516329612582922,0.00028735946398228407
32,0.004674767144024372,0.00017678299627732486
33,0.004658603109419346,6.100515020079911e-05
34,0.0050589777529239655,7.772817480145022e-05
35,0.004821653012186289,0.00011918388190679252
36,0.005034849047660828,7.249749614857137e-05
37,0.005045272409915924,0.0009918856667354703
38,0.005216924473643303,9.567580855218694e-05
39,0.004822531249374151,5.124149902258068e-05
40,0.004795587621629238,0.0002091359201585874
41,0.004938243422657251,0.0001317473070230335
42,0.0048000384122133255,0.00028965662932023406
43,0.004767558071762323,2.4514698452549055e-05
44,0.004990126471966505,0.0002189887745771557
45,0.005082712043076754,6.951242539798841e-05
46,0.004844679497182369,8.034626807784662e-05
47,0.005233077332377434,0.0005321161588653922
48,0.004987914115190506,6.257030327105895e-05
49,0.005407991819083691,0.00021519596339203417
50,0.0047702789306640625,6.918129656696692e-05
51,0.004770840518176556,0.0002024034329224378
52,0.0047727348282933235,3.8433310692198575e-05
53,0.005039007868617773,0.00010659450344974175
54,0.005141655448824167,1.3784735529043246e-05
55,0.00480744568631053,5.1242848712718114e-05
56,0.004788706544786692,0.0003609682316891849
57,0.004671250935643911,0.00011526992602739483
58,0.004762148950248957,0.00045254509313963354
59,0.004720963072031736,0.00019531200814526528
60,0.004617213737219572,0.0006835145759396255
61,0.004866225179284811,5.973009319859557e-05
62,0.004629627801477909,5.918676106375642e-05
63,0.004852945450693369,0.00011063512647524476
64,0.004755466245114803,9.784810390556231e-05
65,0.004645730834454298,0.0001138208681368269
66,0.004836153704673052,0.00037008055369369686
67,0.00494287209585309,0.0006153625436127186
68,0.004705906379967928,0.0005143986782059073
69,0.00481790816411376,0.00020824740931857377
70,0.0048303608782589436,0.0003549792163539678
71,0.004649193957448006,0.00030692305881530046
72,0.004963152576237917,0.00011956755042774603
73,0.00481092045083642,2.6634072128217667e-05
74,0.004905765876173973,6.265064439503476e-05
75,0.004859102889895439,0.0002072270290227607
76,0.004510281141847372,1.6672160199959762e-05
77,0.004866498988121748,2.0487219444476068e-05
78,0.004930120427161455,4.975882256985642e-05
79,0.004612242337316275,1.78278951352695e-05
80,0.005114169325679541,0.00044934882316738367
81,0.0049442993476986885,6.670615402981639e-05
82,0.004919747821986675,0.0002844200935214758
83,0.0042121740989387035,0.00026158205582760274
84,0.004679878242313862,0.00015904683095868677
85,0.004676367621868849,0.0001284301106352359
86,0.004855164792388678,0.00024310167646035552
87,0.005524075590074062,2.343544656469021e-05
88,0.004492592066526413,5.9232552303001285e-05
89,0.0048134820535779,4.6080156607786193e-05
90,0.004770641680806875,0.00018063723109662533
91,0.004656017292290926,1.3804686204821337e-05
92,0.00454500038176775,6.742687401128933e-05
93,0.00494766840711236,4.5877310185460374e-05
94,0.004535778425633907,3.132156052743085e-05
95,0.004712482448667288,0.00011642817116808146
96,0.004541332833468914,0.0002651711693033576
97,0.004515443462878466,7.110178557923064e-05
98,0.004787044133991003,0.0004274229286238551
99,0.004523686598986387,7.462382927769795e-05
100,0.004823888652026653,0.00010216433292953297
101,0.004863921087235212,7.936874317238107e-05
102,0.0051416088826954365,6.188968836795539e-05
103,0.0049093738198280334,3.1386098271468654e-05
104,0.0047916569747030735,2.6342149794800207e-05
105,0.00486296322196722,0.0005933482898399234
106,0.004876321647316217,3.932922481908463e-05
107,0.004694444127380848,3.5342520277481526e-05
108,0.00503096217289567,7.094066677382216e-05
109,0.004879368934780359,0.00020428182324394584
110,0.0048576160334050655,1.6883745047380216e-05
111,0.004578912165015936,0.000267336203251034
112,0.004834851250052452,7.151255704229698e-05
113,0.0047257705591619015,0.0001556854258524254
114,0.004758464638143778,4.047288166475482e-05
115,0.004572010599076748,0.00012382272689137608
116,0.004634903743863106,0.00017141584248747677
117,0.004539723042398691,9.414947271579877e-05
118,0.004866600967943668,0.00019534579769242555
119,0.004628612194210291,0.0002533219230826944
120,0.0047472454607486725,0.00015438455739058554
121,0.005281134974211454,0.00020371061691548675
122,0.004724760539829731,2.946690801763907e-05
123,0.004735189024358988,1.3783444046566729e-05
124,0.004509482532739639,0.00011206031922483817
125,0.00505827646702528,6.34501629974693e-05
126,0.004546894691884518,0.00010144242696696892
127,0.00462518073618412,5.216620775172487e-05
128,0.004855860024690628,6.9245150370989e-05
129,0.004905618727207184,4.6724293497391045e-05
130,0.004981988575309515,0.00011463134433142841
131,0.004587521310895681,5.113231236464344e-05
132,0.004520730581134558,7.352328975684941e-05
133,0.0048750778660178185,5.4390351579058915e-05
134,0.004555311519652605,9.387417958350852e-05
135,0.004686160944402218,2.493162355676759e-05
136,0.004661607090383768,7.139477384043857e-05
137,0.004943250212818384,4.9085057980846614e-05
138,0.004787815269082785,0.00015928705397527665
139,0.004495256580412388,0.00020130346820224077
140,0.0046384804882109165,0.00026883665123023093
141,0.00476186303421855,0.00021849453332833946
142,0.00472680339589715,8.201273885788396e-05
143,0.00442346790805459,7.243322033900768e-05
144,0.005152530502527952,0.0002590655058156699
145,0.004621515981853008,7.372685649897903e-05
146,0.004462128505110741,5.31379810126964e-05
147,0.0049018654972314835,0.00011785400420194492
148,0.004751531407237053,4.6140372433001176e-05
149,0.004868374206125736,0.0003876041155308485
